,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
2935,3,PHI,,Travis Sanheim , Sean Couturier,Ivan Provorov,6,00:40:46,00:00:46,PHI,2019-02-26,6,4,2446.0,PHI,4.0,2.0,Insurance Goal
2936,3,PHI,EN,Claude Giroux , Michael Raffl,,19,00:57:05,00:17:05,PHI,2019-02-26,7,5,3425.0,PHI,5.0,2.0,Insurance Goal
2937,1,BUF,,Jack Eichel , Sam Reinhart,,23,00:03:09,00:03:09,BUF,2019-03-01,1,1,189.0,BUF,1.0,0.0,Go-Ahead Goal
2938,1,PIT,,Nick Bjugstad , Juuso Riikola,Dominik Simon,8,00:04:05,00:04:05,BUF,2019-03-01,2,1,245.0,BUF,1.0,1.0,Tie
2939,1,BUF,PP,Conor Sheary , Kyle Okposo,Brandon Montour,10,00:12:53,00:12:53,BUF,2019-03-01,3,2,773.0,BUF,2.0,1.0,Go-Ahead Goal
2940,2,PIT,PP,Patric Hornqvist , Justin Schultz,Sidney Crosby,16,00:37:18,00:17:18,BUF,2019-03-01,4,2,2238.0,BUF,2.0,2.0,Tie
2941,2,PIT,PP,Sidney Crosby , Evgeni Malkin,Justin Schultz,28,00:38:21,00:18:21,BUF,2019-03-01,5,3,2301.0,BUF,2.0,3.0,Go-Ahead Goal
2942,3,BUF,,Brandon Montour , Evan Rodrigues,Conor Sheary,6,00:57:28,00:17:28,BUF,2019-03-01,6,3,3448.0,BUF,3.0,3.0,Tie
2943,1,BUF,,Conor Sheary ,,,11,00:04:11,00:04:11,BUF,2019-03-01,7,4,251.0,BUF,4.0,3.0,Go-Ahead Goal
2951,1,EDM,SH,Leon Draisaitl , Connor McDavid,Darnell Nurse,41,00:01:28,00:01:28,BUF,2019-03-04,1,1,88.0,EDM,0.0,1.0,Go-Ahead Goal
2952,1,BUF,PP,Jack Eichel , Rasmus Ristolainen,Jeff Skinner,24,00:02:42,00:02:42,BUF,2019-03-04,2,1,162.0,EDM,1.0,1.0,Tie
2953,1,BUF,,Casey Mittelstadt , Scott Wilson,Jason Pominville,10,00:13:29,00:13:29,BUF,2019-03-04,3,2,809.0,EDM,2.0,1.0,Go-Ahead Goal
2954,1,BUF,,Jack Eichel ,,,25,00:17:24,00:17:24,BUF,2019-03-04,4,3,1044.0,EDM,3.0,1.0,Insurance Goal
2955,2,EDM,,Zack Kassian , Connor McDavid,Kris Russell,11,00:36:29,00:16:29,BUF,2019-03-04,5,2,2189.0,EDM,3.0,2.0,Go-Ahead Goal
2956,2,EDM,,Darnell Nurse , Leon Draisaitl,Sam Gagner,8,00:38:46,00:18:46,BUF,2019-03-04,6,3,2326.0,EDM,3.0,3.0,Tie
2957,2,EDM,,Kyle Brodziak , Adam Larsson,Milan Lucic,5,00:39:55,00:19:55,BUF,2019-03-04,7,4,2395.0,EDM,3.0,4.0,Go-Ahead Goal
2958,1,CHI,,Duncan Keith , Jonathan Toews,Patrick Kane,4,00:16:01,00:16:01,CHI,2019-03-07,1,1,961.0,Shootout,1.0,0.0,Go-Ahead Goal
2959,1,CHI,,Artem Anisimov , Dominik Kahun,Patrick Kane,12,00:18:26,00:18:26,CHI,2019-03-07,2,2,1106.0,Shootout,2.0,0.0,Insurance Goal
2960,2,BUF,,Vladimir Sobotka , Tage Thompson,Brandon Montour,5,00:23:16,00:03:16,CHI,2019-03-07,3,1,1396.0,Shootout,2.0,1.0,Go-Ahead Goal
2961,2,BUF,,Brandon Montour , Scott Wilson,Zach Bogosian,7,00:24:39,00:04:39,CHI,2019-03-07,4,2,1479.0,Shootout,2.0,2.0,Tie
2962,2,BUF,SH,Zach Bogosian , Evan Rodrigues,,3,00:26:45,00:06:45,CHI,2019-03-07,5,3,1605.0,Shootout,2.0,3.0,Go-Ahead Goal
2963,3,CHI,,Artem Anisimov ,,,13,00:44:48,00:04:48,CHI,2019-03-07,6,3,2688.0,Shootout,3.0,3.0,Tie
2964,3,BUF,,Kyle Okposo , Evan Rodrigues,Conor Sheary,11,00:47:20,00:07:20,CHI,2019-03-07,7,4,2840.0,Shootout,3.0,4.0,Go-Ahead Goal
2965,3,CHI,,Brendan Perlini , Jonathan Toews,Slater Koekkoek,8,00:47:57,00:07:57,CHI,2019-03-07,8,4,2877.0,Shootout,4.0,4.0,Tie
2966,2,COL,,Nathan MacKinnon ,,,35,00:23:14,00:03:14,COL,2019-03-09,1,1,1394.0,COL,1.0,0.0,Go-Ahead Goal
2967,3,COL,PP,Mikko Rantanen , Tyson Barrie,Nathan MacKinnon,30,00:50:13,00:10:13,COL,2019-03-09,2,2,3013.0,COL,2.0,0.0,Insurance Goal
2968,3,COL,EN,Gabriel Bourque , Erik Johnson,Nathan MacKinnon,1,00:58:50,00:18:50,COL,2019-03-09,3,3,3530.0,COL,3.0,0.0,Insurance Goal
2969,2,DAL,,Roope Hintz , Jason Dickinson,Blake Comeau,6,00:27:29,00:07:29,BUF,2019-03-12,1,1,1649.0,DAL,0.0,1.0,Go-Ahead Goal
2970,2,DAL,PP,Roope Hintz , John Klingberg,Tyler Seguin,7,00:33:12,00:13:12,BUF,2019-03-12,2,2,1992.0,DAL,0.0,2.0,Insurance Goal
2971,2,PIT,PP,Phil Kessel , Sidney Crosby,Jake Guentzel,24,00:26:40,00:06:40,BUF,2019-03-14,1,1,1600.0,PIT,0.0,1.0,Go-Ahead Goal
2972,2,PIT,,Brian Dumoulin , Evgeni Malkin,Teddy Blueger,3,00:35:07,00:15:07,BUF,2019-03-14,2,2,2107.0,PIT,0.0,2.0,Insurance Goal
2973,2,PIT,PP,Patric Hornqvist , Phil Kessel,Sidney Crosby,17,00:37:08,00:17:08,BUF,2019-03-14,3,3,2228.0,PIT,0.0,3.0,Insurance Goal
2974,3,PIT,,Nick Bjugstad ,,,11,00:50:07,00:10:07,BUF,2019-03-14,4,4,3007.0,PIT,0.0,4.0,Insurance Goal
2975,3,PIT,PP,Jake Guentzel , Zach Trotman,Nick Bjugstad,36,00:58:02,00:18:02,BUF,2019-03-14,5,5,3482.0,PIT,0.0,5.0,Insurance Goal
2976,1,BUF,,Jeff Skinner , Matt Hunwick,Sam Reinhart,37,00:02:18,00:02:18,CAR,2019-03-16,1,1,138.0,CAR,0.0,1.0,Go-Ahead Goal
2977,1,CAR,,Lucas Wallmark , Jordan Martinook,Brett Pesce,9,00:13:52,00:13:52,CAR,2019-03-16,2,1,832.0,CAR,1.0,1.0,Tie
2978,2,CAR,,Andrei Svechnikov , Teuvo Teravainen,Sebastian Aho,18,00:21:07,00:01:07,CAR,2019-03-16,3,2,1267.0,CAR,2.0,1.0,Go-Ahead Goal
2979,2,CAR,,Justin Williams , Justin Faulk,Nino Niederreiter,21,00:37:09,00:17:09,CAR,2019-03-16,4,3,2229.0,CAR,3.0,1.0,Insurance Goal
2980,3,CAR,,Jordan Staal , Micheal Ferland,Dougie Hamilton,7,00:55:46,00:15:46,CAR,2019-03-16,5,4,3346.0,CAR,4.0,1.0,Insurance Goal
2981,3,BUF,,Zemgus Girgensons , Brandon Montour,Johan Larsson,4,00:58:59,00:18:59,CAR,2019-03-16,6,2,3539.0,CAR,4.0,2.0,Lead Shrink
2982,1,BUF,,Johan Larsson , Zach Bogosian,Zemgus Girgensons,6,00:06:42,00:06:42,BUF,2019-03-17,1,1,402.0,Shootout,1.0,0.0,Go-Ahead Goal
2983,1,STL,,Pat Maroon ,,,7,00:09:12,00:09:12,BUF,2019-03-17,2,1,552.0,Shootout,1.0,1.0,Tie
2984,1,BUF,,Evan Rodrigues , Alexander Nylander,Brandon Montour,9,00:14:48,00:14:48,BUF,2019-03-17,3,2,888.0,Shootout,2.0,1.0,Go-Ahead Goal
2985,2,BUF,,Conor Sheary , Alexander Nylander,Rasmus Dahlin,13,00:27:46,00:07:46,BUF,2019-03-17,4,3,1666.0,Shootout,3.0,1.0,Insurance Goal
2986,2,STL,,David Perron , Colton Parayko,,18,00:32:15,00:12:15,BUF,2019-03-17,5,2,1935.0,Shootout,3.0,2.0,Go-Ahead Goal
2987,3,STL,,Brayden Schenn , Ryan O'Reilly,Michael Del Zotto,14,00:48:41,00:08:41,BUF,2019-03-17,6,3,2921.0,Shootout,3.0,3.0,Tie
3005,1,NJD,PP,Blake Coleman , Nico Hischier,Travis Zajac,22,00:01:55,00:01:55,NJD,2019-03-25,1,1,115.0,NJD,1.0,0.0,Go-Ahead Goal
3006,1,BUF,,Sam Reinhart , Rasmus Dahlin,,20,00:07:23,00:07:23,NJD,2019-03-25,2,1,443.0,NJD,1.0,1.0,Tie
3007,3,NJD,PP,Pavel Zacha , Will Butcher,Kenny Agostino,12,00:44:30,00:04:30,NJD,2019-03-25,3,2,2670.0,NJD,2.0,1.0,Go-Ahead Goal
3008,3,NJD,EN,Miles Wood , Andy Greene,Pavel Zacha,9,00:58:35,00:18:35,NJD,2019-03-25,4,3,3515.0,NJD,3.0,1.0,Insurance Goal
3009,1,OTT,,Anthony Duclair , Oscar Lindberg,Thomas Chabot,16,00:17:07,00:17:07,OTT,2019-03-26,1,1,1027.0,OTT,1.0,0.0,Go-Ahead Goal
3010,1,OTT,,Brian Gibbons , Christian Jaros,,7,00:19:49,00:19:49,OTT,2019-03-26,2,2,1189.0,OTT,2.0,0.0,Insurance Goal
3011,3,OTT,PP,Rudolfs Balcers , Bobby Ryan,Thomas Chabot,5,00:45:54,00:05:54,OTT,2019-03-26,3,3,2754.0,OTT,3.0,0.0,Insurance Goal
3012,3,OTT,,Magnus Paajarvi , Christian Wolanin,Brian Gibbons,10,00:47:24,00:07:24,OTT,2019-03-26,4,4,2844.0,OTT,4.0,0.0,Insurance Goal
3013,1,DET,PP,Tyler Bertuzzi , Anthony Mantha,Niklas Kronwall,17,00:12:02,00:12:02,BUF,2019-03-28,1,1,722.0,DET,0.0,1.0,Go-Ahead Goal
3014,2,DET,,Filip Hronek , Anthony Mantha,Tyler Bertuzzi,4,00:21:00,00:01:00,BUF,2019-03-28,2,2,1260.0,DET,0.0,2.0,Insurance Goal
3015,2,BUF,PP,Kyle Okposo , Casey Mittelstadt,Brandon Montour,12,00:26:12,00:06:12,BUF,2019-03-28,3,1,1572.0,DET,1.0,2.0,Go-Ahead Goal
3016,2,BUF,,Marco Scandella , Zemgus Girgensons,Johan Larsson,6,00:37:16,00:17:16,BUF,2019-03-28,4,2,2236.0,DET,2.0,2.0,Tie
3017,3,DET,,Dylan Larkin , Madison Bowey,Anthony Mantha,29,00:46:44,00:06:44,BUF,2019-03-28,5,3,2804.0,DET,2.0,3.0,Go-Ahead Goal
3018,3,DET,,Dylan Larkin , Filip Hronek,,30,00:53:04,00:13:04,BUF,2019-03-28,6,4,3184.0,DET,2.0,4.0,Insurance Goal
3019,3,BUF,,Casey Mittelstadt , Jeff Skinner,Jason Pominville,12,00:55:01,00:15:01,BUF,2019-03-28,7,3,3301.0,DET,3.0,4.0,Go-Ahead Goal
3020,3,BUF,,Jack Eichel , Victor Olofsson,Sam Reinhart,27,00:55:42,00:15:42,BUF,2019-03-28,8,4,3342.0,DET,4.0,4.0,Tie
3021,1,DET,,Tyler Bertuzzi , Danny DeKeyser,Taro Hirose,18,00:02:18,00:02:18,BUF,2019-03-28,9,5,138.0,DET,4.0,5.0,Go-Ahead Goal
3022,1,NYI,,Jordan Eberle , Mathew Barzal,Anders Lee,18,00:07:41,00:07:41,NYI,2019-03-30,1,1,461.0,NYI,1.0,0.0,Go-Ahead Goal
3023,2,NYI,,Anthony Beauvillier , Devon Toews,,17,00:28:20,00:08:20,NYI,2019-03-30,2,2,1700.0,NYI,2.0,0.0,Insurance Goal
3024,2,NYI,,Michael Dal Colle , Adam Pelech,Brock Nelson,3,00:39:26,00:19:26,NYI,2019-03-30,3,3,2366.0,NYI,3.0,0.0,Insurance Goal
3025,3,NYI,,Ryan Pulock , Cal Clutterbuck,Casey Cizikas,9,00:40:30,00:00:30,NYI,2019-03-30,4,4,2430.0,NYI,4.0,0.0,Insurance Goal
3026,3,NYI,,Anthony Beauvillier , Josh Bailey,Leo Komarov,18,00:46:07,00:06:07,NYI,2019-03-30,5,5,2767.0,NYI,5.0,0.0,Insurance Goal
3027,3,BUF,PP,Victor Olofsson , Jack Eichel,,1,00:53:28,00:13:28,NYI,2019-03-30,6,1,3208.0,NYI,5.0,1.0,Lead Shrink
3028,1,CBJ,,Pierre-Luc Dubois , Seth Jones,Zach Werenski,25,00:07:14,00:07:14,BUF,2019-03-31,1,1,434.0,CBJ,0.0,1.0,Go-Ahead Goal
3029,1,CBJ,,Oliver Bjorkstrand , Pierre-Luc Dubois,Nick Foligno,21,00:13:46,00:13:46,BUF,2019-03-31,2,2,826.0,CBJ,0.0,2.0,Insurance Goal
3030,1,CBJ,,Nick Foligno , Ryan Dzingel,,17,00:17:47,00:17:47,BUF,2019-03-31,3,3,1067.0,CBJ,0.0,3.0,Insurance Goal
3031,2,CBJ,,Josh Anderson , Pierre-Luc Dubois,Ryan Dzingel,27,00:35:31,00:15:31,BUF,2019-03-31,4,4,2131.0,CBJ,0.0,4.0,Insurance Goal
3032,1,NSH,,Craig Smith , P.K. Subban,Kyle Turris,21,00:08:49,00:08:49,BUF,2019-04-02,1,1,529.0,NSH,0.0,1.0,Go-Ahead Goal
3033,1,BUF,,Kyle Okposo , Evan Rodrigues,Rasmus Ristolainen,13,00:16:04,00:16:04,BUF,2019-04-02,2,1,964.0,NSH,1.0,1.0,Tie
3034,2,NSH,,P.K. Subban ,,,9,00:20:44,00:00:44,BUF,2019-04-02,3,2,1244.0,NSH,1.0,2.0,Go-Ahead Goal
3035,2,BUF,,Jeff Skinner , Brandon Montour,Evan Rodrigues,38,00:39:55,00:19:55,BUF,2019-04-02,4,2,2395.0,NSH,2.0,2.0,Tie
3036,3,NSH,,Ryan Johansen , Viktor Arvidsson,Roman Josi,13,00:46:32,00:06:32,BUF,2019-04-02,5,3,2792.0,NSH,2.0,3.0,Go-Ahead Goal
3037,1,OTT,,Anthony Duclair , Cody Ceci,Rudolfs Balcers,19,00:02:03,00:02:03,BUF,2019-04-04,1,1,123.0,BUF,0.0,1.0,Go-Ahead Goal
3038,1,BUF,PP,Victor Olofsson , Rasmus Dahlin,Jack Eichel,2,00:08:40,00:08:40,BUF,2019-04-04,2,1,520.0,BUF,1.0,1.0,Tie
3039,1,OTT,,Jean-Gabriel Pageau , Mikkel Boedker,Max Veronneau,4,00:09:10,00:09:10,BUF,2019-04-04,3,2,550.0,BUF,1.0,2.0,Go-Ahead Goal
3040,2,BUF,PP,Kyle Okposo , Conor Sheary,Rasmus Ristolainen,14,00:26:12,00:06:12,BUF,2019-04-04,4,2,1572.0,BUF,2.0,2.0,Tie
3041,2,BUF,,Sam Reinhart , Jack Eichel,,21,00:28:26,00:08:26,BUF,2019-04-04,5,3,1706.0,BUF,3.0,2.0,Go-Ahead Goal
3042,3,BUF,,Jack Eichel , Victor Olofsson,Sam Reinhart,28,00:51:06,00:11:06,BUF,2019-04-04,6,4,3066.0,BUF,4.0,2.0,Insurance Goal
3043,3,BUF,,Jason Pominville ,,,16,00:52:57,00:12:57,BUF,2019-04-04,7,5,3177.0,BUF,5.0,2.0,Insurance Goal
3044,1,BUF,,Sam Reinhart , Jack Eichel,,22,00:03:22,00:03:22,DET,2019-04-06,1,1,202.0,BUF,0.0,1.0,Go-Ahead Goal
3045,1,BUF,PP,Rasmus Dahlin , Rasmus Ristolainen,Jack Eichel,9,00:11:51,00:11:51,DET,2019-04-06,2,2,711.0,BUF,0.0,2.0,Insurance Goal
3046,1,DET,PP,Anthony Mantha , Andreas Athanasiou,Filip Hronek,25,00:15:11,00:15:11,DET,2019-04-06,3,1,911.0,BUF,1.0,2.0,Go-Ahead Goal
3047,2,BUF,,Conor Sheary , Casey Nelson,Scott Wilson,14,00:28:37,00:08:37,DET,2019-04-06,4,3,1717.0,BUF,1.0,3.0,Insurance Goal
3048,2,BUF,,Jeff Skinner ,,,39,00:31:29,00:11:29,DET,2019-04-06,5,4,1889.0,BUF,1.0,4.0,Insurance Goal
3049,2,BUF,,Zemgus Girgensons , Jason Pominville,,5,00:32:47,00:12:47,DET,2019-04-06,6,5,1967.0,BUF,1.0,5.0,Insurance Goal
3050,3,BUF,,Jeff Skinner , Rasmus Dahlin,,40,00:50:27,00:10:27,DET,2019-04-06,7,6,3027.0,BUF,1.0,6.0,Insurance Goal
3051,3,BUF,PP,Brandon Montour , Rasmus Ristolainen,Kyle Okposo,8,00:51:39,00:11:39,DET,2019-04-06,8,7,3099.0,BUF,1.0,7.0,Insurance Goal
3052,1,CBJ,PP,Cam Atkinson , Pierre-Luc Dubois,Artemi Panarin,1,00:05:12,00:05:12,DET,2018-10-04,1,1,312.0,CBJ,0.0,1.0,Go-Ahead Goal
3053,2,DET,,Dennis Cholowski , Dylan Larkin,Gustav Nyquist,1,00:27:46,00:07:46,DET,2018-10-04,2,1,1666.0,CBJ,1.0,1.0,Tie
3054,2,CBJ,,Josh Anderson , Brandon Dubinsky,Anthony Duclair,1,00:33:06,00:13:06,DET,2018-10-04,3,2,1986.0,CBJ,1.0,2.0,Go-Ahead Goal
3055,2,DET,PP,Tyler Bertuzzi , Dylan Larkin,Gustav Nyquist,1,00:36:13,00:16:13,DET,2018-10-04,4,2,2173.0,CBJ,2.0,2.0,Tie
3056,1,CBJ,,Artemi Panarin , Nick Foligno,Markus Nutivaara,1,00:02:11,00:02:11,DET,2018-10-04,5,3,131.0,CBJ,2.0,3.0,Go-Ahead Goal
3057,2,LAK,,Anze Kopitar , Ilya Kovalchuk,Jake Muzzin,2,00:24:21,00:04:21,LAK,2018-10-07,1,1,1461.0,LAK,1.0,0.0,Go-Ahead Goal
3058,2,DET,PP,Anthony Mantha , Andreas Athanasiou,Dennis Cholowski,1,00:28:45,00:08:45,LAK,2018-10-07,2,1,1725.0,LAK,1.0,1.0,Tie
3059,2,LAK,,Paul Ladue , Tyler Toffoli,,1,00:36:14,00:16:14,LAK,2018-10-07,3,2,2174.0,LAK,2.0,1.0,Go-Ahead Goal
3060,3,LAK,,Alex Iafallo , Ilya Kovalchuk,,1,00:49:15,00:09:15,LAK,2018-10-07,4,3,2955.0,LAK,3.0,1.0,Insurance Goal
3061,3,DET,PP,Dylan Larkin , Gustav Nyquist,Dennis Cholowski,1,00:56:00,00:16:00,LAK,2018-10-07,5,2,3360.0,LAK,3.0,2.0,Go-Ahead Goal
3062,3,LAK,EN,Alex Iafallo , Tyler Toffoli,Alec Martinez,2,00:59:39,00:19:39,LAK,2018-10-07,6,4,3579.0,LAK,4.0,2.0,Insurance Goal
3063,1,DET,,Tyler Bertuzzi , Michael Rasmussen,Frans Nielsen,2,00:11:06,00:11:06,ANA,2018-10-08,1,1,666.0,Shootout,0.0,1.0,Go-Ahead Goal
3064,2,ANA,,Hampus Lindholm , Andrew Cogliano,Kiefer Sherwood,1,00:30:57,00:10:57,ANA,2018-10-08,2,1,1857.0,Shootout,1.0,1.0,Tie
3065,2,DET,,Darren Helm , Danny DeKeyser,Jimmy Howard,1,00:34:56,00:14:56,ANA,2018-10-08,3,2,2096.0,Shootout,1.0,2.0,Go-Ahead Goal
3066,3,ANA,,Jakob Silfverberg , Adam Henrique,Max Comtois,1,00:48:29,00:08:29,ANA,2018-10-08,4,2,2909.0,Shootout,2.0,2.0,Tie
3106,1,CAR,PP,Justin Faulk , Justin Williams,,1,00:18:25,00:18:25,DET,2018-10-22,1,1,1105.0,CAR,0.0,1.0,Go-Ahead Goal
3107,2,CAR,PP,Micheal Ferland , Valentin Zykov,Sebastian Aho,6,00:28:05,00:08:05,DET,2018-10-22,2,2,1685.0,CAR,0.0,2.0,Insurance Goal
3108,3,DET,,Andreas Athanasiou , Thomas Vanek,Frans Nielsen,3,00:52:02,00:12:02,DET,2018-10-22,3,1,3122.0,CAR,1.0,2.0,Go-Ahead Goal
3109,3,CAR,SHEN,Jordan Martinook , Jaccob Slavin,,3,00:59:16,00:19:16,DET,2018-10-22,4,3,3556.0,CAR,1.0,3.0,Insurance Goal
3110,1,DET,PP,Andreas Athanasiou , Dennis Cholowski,Frans Nielsen,4,00:15:27,00:15:27,DET,2018-10-26,1,1,927.0,WPG,1.0,0.0,Go-Ahead Goal
3111,2,WPG,PP,Kyle Connor , Blake Wheeler,Mark Scheifele,5,00:36:14,00:16:14,DET,2018-10-26,2,1,2174.0,WPG,1.0,1.0,Tie
3112,3,WPG,,Dustin Byfuglien , Ben Chiarot,Brandon Tanev,2,00:53:15,00:13:15,DET,2018-10-26,3,2,3195.0,WPG,1.0,2.0,Go-Ahead Goal
3113,1,DAL,,Gemel Smith , Esa Lindell,John Klingberg,1,00:11:44,00:11:44,DET,2018-10-28,1,1,704.0,DET,0.0,1.0,Go-Ahead Goal
3114,2,DET,,Anthony Mantha , Gustav Nyquist,Mike Green,2,00:24:44,00:04:44,DET,2018-10-28,2,1,1484.0,DET,1.0,1.0,Tie
3115,3,DET,,Tyler Bertuzzi , Niklas Kronwall,Luke Glendening,3,00:44:59,00:04:59,DET,2018-10-28,3,2,2699.0,DET,2.0,1.0,Go-Ahead Goal
3116,3,DET,,Jonathan Ericsson , Dylan Larkin,Thomas Vanek,1,00:49:20,00:09:20,DET,2018-10-28,4,3,2960.0,DET,3.0,1.0,Insurance Goal
3117,3,DAL,,Radek Faksa , John Klingberg,Tyler Seguin,2,00:59:23,00:19:23,DET,2018-10-28,5,2,3563.0,DET,3.0,2.0,Go-Ahead Goal
3118,3,DET,EN,Justin Abdelkader , Trevor Daley,Dylan Larkin,1,00:59:36,00:19:36,DET,2018-10-28,6,4,3576.0,DET,4.0,2.0,Insurance Goal
3119,1,DET,PP,Michael Rasmussen , Thomas Vanek,Gustav Nyquist,1,00:01:06,00:01:06,CBJ,2018-10-30,1,1,66.0,DET,0.0,1.0,Go-Ahead Goal
3120,1,DET,SH,Dylan Larkin , Darren Helm,,5,00:09:30,00:09:30,CBJ,2018-10-30,2,2,570.0,DET,0.0,2.0,Insurance Goal
3121,1,DET,,Anthony Mantha , Dylan Larkin,Niklas Kronwall,3,00:13:33,00:13:33,CBJ,2018-10-30,3,3,813.0,DET,0.0,3.0,Insurance Goal
3122,3,CBJ,,Josh Anderson , Markus Hannikainen,Ryan Murray,6,00:42:48,00:02:48,CBJ,2018-10-30,4,1,2568.0,DET,1.0,3.0,Lead Shrink
3123,3,CBJ,,Markus Nutivaara , Markus Hannikainen,,1,00:49:59,00:09:59,CBJ,2018-10-30,5,2,2999.0,DET,2.0,3.0,Go-Ahead Goal
3124,3,CBJ,,Pierre-Luc Dubois ,,,4,00:51:21,00:11:21,CBJ,2018-10-30,6,3,3081.0,DET,3.0,3.0,Tie
3125,3,DET,,Tyler Bertuzzi , Dennis Cholowski,Mike Green,4,00:56:36,00:16:36,CBJ,2018-10-30,7,4,3396.0,DET,3.0,4.0,Go-Ahead Goal
3126,3,DET,EN,Dylan Larkin ,,,6,00:59:17,00:19:17,CBJ,2018-10-30,8,5,3557.0,DET,3.0,5.0,Insurance Goal
3127,1,DET,PP,Martin Frk , Mike Green,Dylan Larkin,1,00:07:54,00:07:54,DET,2018-11-01,1,1,474.0,DET,1.0,0.0,Go-Ahead Goal
3128,2,NJD,,Blake Coleman , Travis Zajac,Marcus Johansson,4,00:34:12,00:14:12,DET,2018-11-01,2,1,2052.0,DET,1.0,1.0,Tie
3129,3,NJD,PP,Sami Vatanen , Nico Hischier,Travis Zajac,1,00:43:20,00:03:20,DET,2018-11-01,3,2,2600.0,DET,1.0,2.0,Go-Ahead Goal
3130,3,DET,PP,Michael Rasmussen , Gustav Nyquist,Dennis Cholowski,2,00:44:59,00:04:59,DET,2018-11-01,4,2,2699.0,DET,2.0,2.0,Tie
3131,3,DET,SH,Justin Abdelkader , Luke Glendening,,2,00:52:50,00:12:50,DET,2018-11-01,5,3,3170.0,DET,3.0,2.0,Go-Ahead Goal
3132,3,DET,SHEN,Trevor Daley , Dylan Larkin,,1,00:59:17,00:19:17,DET,2018-11-01,6,4,3557.0,DET,4.0,2.0,Insurance Goal
3133,3,NJD,PP,Marcus Johansson , Taylor Hall,Nico Hischier,2,00:59:56,00:19:56,DET,2018-11-01,7,3,3596.0,DET,4.0,3.0,Go-Ahead Goal
3134,1,EDM,,Drake Caggiula , Connor McDavid,Oscar Klefbom,5,00:00:12,00:00:12,DET,2018-11-03,1,1,12.0,EDM,0.0,1.0,Go-Ahead Goal
3135,1,DET,,Jacob de La Rose , Gustav Nyquist,Michael Rasmussen,1,00:14:52,00:14:52,DET,2018-11-03,2,1,892.0,EDM,1.0,1.0,Tie
3136,2,EDM,,Alex Chiasson , Connor McDavid,Adam Larsson,6,00:21:15,00:01:15,DET,2018-11-03,3,2,1275.0,EDM,1.0,2.0,Go-Ahead Goal
3137,2,EDM,,Kyle Brodziak , Jujhar Khaira,,1,00:34:29,00:14:29,DET,2018-11-03,4,3,2069.0,EDM,1.0,3.0,Insurance Goal
3138,2,DET,,Danny DeKeyser , Luke Glendening,Martin Frk,1,00:39:24,00:19:24,DET,2018-11-03,5,2,2364.0,EDM,2.0,3.0,Go-Ahead Goal
3139,3,EDM,,Kyle Brodziak , Jujhar Khaira,,2,00:48:57,00:08:57,DET,2018-11-03,6,4,2937.0,EDM,2.0,4.0,Insurance Goal
3140,3,DET,,Tyler Bertuzzi , Dylan Larkin,Gustav Nyquist,5,00:58:34,00:18:34,DET,2018-11-03,7,3,3514.0,EDM,3.0,4.0,Go-Ahead Goal
3141,1,VAN,,Elias Pettersson , Loui Eriksson,Nikolay Goldobin,10,00:13:39,00:13:39,DET,2018-11-06,1,1,819.0,Shootout,0.0,1.0,Go-Ahead Goal
3142,2,VAN,,Ben Hutton , Erik Gudbranson,Adam Gaudette,3,00:31:21,00:11:21,DET,2018-11-06,2,2,1881.0,Shootout,0.0,2.0,Insurance Goal
3143,2,DET,PP,Justin Abdelkader ,,,3,00:33:43,00:13:43,DET,2018-11-06,3,1,2023.0,Shootout,1.0,2.0,Go-Ahead Goal
3144,3,DET,,Gustav Nyquist , Jacob de La Rose,,2,00:41:37,00:01:37,DET,2018-11-06,4,2,2497.0,Shootout,2.0,2.0,Tie
3145,2,NYR,PP,Kevin Shattenkirk , Anthony DeAngelo,Kevin Hayes,1,00:37:53,00:17:53,DET,2018-11-09,1,1,2273.0,DET,0.0,1.0,Go-Ahead Goal
3146,2,NYR,PP,Neal Pionk , Mika Zibanejad,Pavel Buchnevich,3,00:38:33,00:18:33,DET,2018-11-09,2,2,2313.0,DET,0.0,2.0,Insurance Goal
3147,3,DET,,Justin Abdelkader , Gustav Nyquist,,4,00:41:46,00:01:46,DET,2018-11-09,3,1,2506.0,DET,1.0,2.0,Go-Ahead Goal
3148,3,DET,,Andreas Athanasiou , Frans Nielsen,Niklas Kronwall,5,00:57:58,00:17:58,DET,2018-11-09,4,2,3478.0,DET,2.0,2.0,Tie
3149,1,DET,,Dylan Larkin , Andreas Athanasiou,Mike Green,7,00:04:54,00:04:54,DET,2018-11-09,5,3,294.0,DET,3.0,2.0,Go-Ahead Goal
3150,1,DET,,Andreas Athanasiou , Nick Jensen,Frans Nielsen,6,00:08:04,00:08:04,CAR,2018-11-10,1,1,484.0,Shootout,0.0,1.0,Go-Ahead Goal
3151,1,CAR,,Brock McGinn , Haydn Fleury,Phillip Di Giuseppe,2,00:16:40,00:16:40,CAR,2018-11-10,2,1,1000.0,Shootout,1.0,1.0,Tie
3152,2,CAR,PP,Micheal Ferland , Sebastian Aho,Teuvo Teravainen,8,00:28:35,00:08:35,CAR,2018-11-10,3,2,1715.0,Shootout,2.0,1.0,Go-Ahead Goal
